I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD
1801,WENN DER FRUEHLING KOMMT VON DEN BERGEN SCHAUT,,4.850374555967631,0.8102564102564102,0.5,1.0,1.0,0.08,-0.03225806451612903,-0.0,0.0,-0.28205128205128205,0.908137309432764,0.897671489711046
1802,MAIENBLUEMLEIN SO SCHOEN,,3.729108557081558,0.5291666666666667,0.0625,-1.0,0.25,0.03225806451612903,0.0,-0.0,0.0,0.0,0.5710522789149234,0.973647676016097
1803,O DER SCHOENE MAIENMOND,,4.360614111962154,0.5638888888888889,0.08333333333333333,-1.0,0.4375,0.043478260869565216,-0.02040816326530612,-0.0,0.0,-0.03333333333333333,0.9550461133069827,0.977249207370542
1804,WENN DES FRUEHLINGS WACHEN ZIEHEN,,3.4241774111200187,0.4895833333333333,0.1875,-1.0,-0.08333333333333333,0.06451612903225806,-0.03636363636363636,-0.0,0.0,-0.0625,0.9496723741585008,0.44525913703652725
1807,FELDEINWAERTS FLOG EIN VOEGELEIN,,3.622227548458505,0.5530303030303031,0.13636363636363635,-1.0,0.16666666666666666,0.047619047619047616,0.0,-0.019230769230769232,0.0,-0.05909090909090909,0.7124743003584412,0.20428271593590097
1808,DER WINTER IST EIN RECHTER MANN,,4.281565046338029,0.74,0.75,-1.0,0.6833333333333333,0.15789473684210525,-0.02857142857142857,-0.0,0.0,-0.17,0.8158168736702892,0.2482618523949169
1809,WIE RUHEST DU SO STILLE,,3.9182808838513616,0.5066666666666666,-0.16666666666666666,-1.0,0.08620689655172414,0.15517241379310345,-0.013888888888888888,-0.013888888888888888,0.0,-0.03333333333333333,0.7689393881324363,0.9838625685158604
1810,O WIE IST ES KALT GEWORDEN,,3.7650314669929266,0.6296296296296295,0.2222222222222222,-1.0,0.4230769230769231,0.11764705882352941,0.0,-0.034482758620689655,0.0,-0.1111111111111111,0.6712718762718762,0.7353284493284493
1811,ERWACHT VON SUESSEM SCHLUMMER,,4.32035565772121,0.5185185185185185,-0.2777777777777778,-1.0,0.18333333333333332,0.029411764705882353,-0.034482758620689655,-0.0,0.0,0.0,0.8812987382987384,0.954356295878035
1813,O WUNDERBARES TIEFES SCHWEIGEN,,4.509366568415431,0.6648148148148149,0.2777777777777778,-1.0,1.0,0.08823529411764706,-0.02702702702702703,-0.0,0.0,-0.17962962962962964,0.7250464731347084,0.7788616957046749
1814,GOLDNE ABENDSONNE WIE BIST DU SO SCHOEN,,3.252063273301832,0.4583333333333333,-0.125,-1.0,0.0625,0.06666666666666667,0.0,-0.0,0.0,-0.03125,0.45300834431269216,0.3113617376775272
1815,DORT SINKET DIE SONNE IM WESTEN,,3.535412468368751,0.48039215686274506,-0.029411764705882353,-1.0,0.0,0.09090909090909091,-0.02631578947368421,-0.0,0.0,-0.058823529411764705,0.5617371764430589,0.969641142380706
1816,SEHT WIE DIE SONNE DORT SINKET (SUESSER DIE GLOCKE NIE KLINGET),,4.327196379082465,0.6421130952380953,0.28125,-1.0,0.35714285714285715,0.016129032258064516,-0.028985507246376812,-0.0,0.0,-0.1889880952380952,0.923748118467719,0.9835977380073858
1817,KOMM STILLER ABEND NIEDER AUF UNSRE KLEINE FLUR,,2.9864868385248053,0.6333333333333333,0.4444444444444444,0.5,0.4,0.29411764705882354,0.0,-0.0,0.0,-0.09999999999999999,0.8768402060490492,0.28512460935430906
1818,WILLKOMMEN O SELIGER ABEND,,4.214066482695873,0.5079365079365078,-0.16666666666666666,-1.0,0.16666666666666666,0.058823529411764705,-0.06382978723404255,-0.02127659574468085,0.0,-0.06018518518518518,0.8107479241351842,0.9755806785387046
1819,ICH STAND AUF BERGES HALDE (ALLE JAHRE WIEDER),,3.5076148889946843,0.5222222222222223,0.0,-1.0,0.14583333333333334,0.029411764705882353,0.0,-0.0,0.0,-0.037037037037037035,0.6281123321123321,0.7038217289956421
1821,IM STILLEN HEITERN GLANZE TRITT ER SO MILD DAHER,,4.472602483241869,0.6203703703703703,0.05555555555555555,-1.0,0.375,0.08823529411764706,0.0,-0.0,0.0,-0.16666666666666666,1.0,0.954356295878035
1822,DER MOND IST AUFGEGANGEN,,3.654692321546667,0.6282051282051282,0.11538461538461539,0.5,0.43023255813953487,0.24,0.0,-0.0,0.0,-0.15384615384615383,1.0,0.7977930967404653
1824,SEI GEGRUESST IN REINER SCHOENE,,4.357075949738937,0.5802521008403361,-0.058823529411764705,-1.0,0.24242424242424243,0.10606060606060606,0.0,-0.0,0.0,-0.20644257703081229,0.8903525832970678,0.98484152279532
1825,WIE WOHL IST MIR IM DUNKELN,,3.3078090994249076,0.6019607843137256,0.23529411764705882,0.5,0.4827586206896552,0.030303030303030304,-0.06349206349206349,-0.015873015873015872,0.0,-0.06568627450980392,0.7117391824841552,0.3681036939874227
1826,ICH SEHE OFT UM MITTERNACHT,,3.5495265338673048,0.664814814814815,0.3333333333333333,-1.0,0.4423076923076923,0.11764705882352941,-0.03333333333333333,-0.0,0.0,-0.027777777777777776,0.5573445328617743,0.22507122507122507
1827,IM WINDSGERAEUSCH IN STILLER NACHT,,4.234312744039818,0.636139455782313,0.19642857142857142,-1.0,0.43548387096774194,0.045454545454545456,0.0,-0.07339449541284404,0.0,-0.23231292517006802,0.7053215127381941,0.8935436008517745
1828,KEIN SCHOENER LAND IN DIESER ZEIT,,4.055784726383413,0.741025641025641,0.5384615384615384,-1.0,0.71875,0.12,0.0,-0.0,0.0,-0.08205128205128205,0.9398627813752698,0.6556334834696818
1829,GUTE NACHT GUTE NACHT ALLEN MUEDEN SEIS GEBRACHT,,4.007321931419327,0.5,0.07692307692307693,-1.0,-0.1875,0.06,0.0,-0.018867924528301886,-0.07692307692307693,-0.0641025641025641,0.8256880136670052,0.9711634291214551
1831,NACHT UND STILL ISTS UM MICH HER,,4.05289573659151,0.65625,0.40625,-1.0,0.4166666666666667,0.03225806451612903,0.0,-0.0,0.0,-0.21875,0.947513440860215,0.24777630641924295
1832,NACHT UND STILL ISTS UM MICH HER,,3.707888074888075,0.5645833333333333,0.125,1.0,0.3076923076923077,0.36666666666666664,0.0,-0.0,0.0,-0.3020833333333333,0.6943715913715913,0.3025091575091575
1834,ACH AUS DIESES THALES GRUENDEN,,3.982449628695323,0.5176470588235295,0.0,-1.0,0.2714285714285714,0.07575757575757576,-0.02666666666666667,-0.013333333333333334,-0.058823529411764705,-0.10882352941176471,0.6823926516025687,0.8790918637746996
1835,WENNS MAILUEFTERL WEHT,,3.780608295036331,0.5766666666666667,0.2,1.0,0.3017241379310345,0.09183673469387756,-0.05194805194805195,-0.0,0.0,-0.04466666666666667,0.7138506552695449,0.8835888512482434
1836,SIEHST DU AM ABEND DIE WOLKEN ZIEHN,,3.2062948148551116,0.6041666666666666,0.125,0.5,0.25,0.09574468085106383,-0.01639344262295082,-0.0,0.0,-0.1111111111111111,0.6854401272028698,0.24007185189742328
1837,ICH DENK AN EUCH IHR HIMMLISCH SCHOENEN TAGE,,4.075016095958762,0.6444444444444444,0.2222222222222222,-1.0,0.5,0.0,-0.02127659574468085,-0.0425531914893617,0.0,-0.1111111111111111,0.502272296852681,0.9755806785387046
1838,DAS WAREN MIR SELIGE TAGE,,4.38527287792054,0.636204481792717,0.2647058823529412,-1.0,0.4230769230769231,0.015151515151515152,-0.046511627906976744,-0.0,0.0,-0.1964285714285714,0.8754125795462449,0.9874960916735642
1839,O SUESSE HIMMELSLUST,,4.215080987710109,0.6354166666666666,0.21875,-1.0,0.45180722891566266,0.07936507936507936,-0.01098901098901099,-0.0,-0.09375,-0.11458333333333334,0.8871559831212661,0.1805061559507524
1840,KENNST DU DAS LAND WO DIE ZITRONEN BLUEHN,,4.253297209610996,0.4977777777777777,-0.26666666666666666,-1.0,0.30434782608695654,0.0,-0.014285714285714285,-0.05714285714285714,0.0,-0.11777777777777777,0.7379572920367667,0.7573412978364799
1841,TRAUTE HEIMATH MEINER LIEBEN,,3.630229276301313,0.40303030303030307,-0.22727272727272727,-1.0,-0.02,0.14285714285714285,-0.09090909090909091,-0.022727272727272728,0.0,-0.01515151515151515,0.5184148315288417,0.9755806785387046
1842,ICH WEISS MIR ETWAS LIEBES AUF GOTTES WEITER WELT,,4.022358471267054,0.5356442577030812,-0.2647058823529412,-1.0,0.1375,0.030303030303030304,0.0,-0.037037037037037035,0.0,-0.023529411764705882,0.6690281731371005,0.8852167395752192
1843,NUR NOCH EINMAL IN MEINEM GANZEN LEBEN,,4.111801317715301,0.47988721804511275,-0.05263157894736842,-1.0,-0.12857142857142856,0.06756756756756757,-0.01020408163265306,-0.0,0.0,-0.2300751879699248,0.870506430466525,0.9074929596498558
1844,AM BLAU UND WEISSEN BANDE,,4.109568923776295,0.6185185185185185,0.16666666666666666,-1.0,0.36666666666666664,0.058823529411764705,0.0,-0.06060606060606061,-0.2222222222222222,-0.1037037037037037,0.6442988903013931,0.1809569421638387
1845,KOMMT LASST UNS AUSSPAZIEREN,,4.05672601230018,0.6888888888888888,0.2777777777777778,-1.0,0.5,0.058823529411764705,-0.030303030303030304,-0.0,0.0,-0.17592592592592593,0.7017124847714392,0.2035030103995621
1846,IN DEM GOLDNEN STRAHL UEBER BERG UND THAL,,3.9867478229596616,0.5494708994708994,-0.05555555555555555,0.5,-0.5,0.029411764705882353,-0.06666666666666667,-0.0,0.0,-0.2650793650793651,0.807716910618215,0.22832980972515857
1848,AUS DER JUGENDZEIT AUS DER JUGENDZEIT,,3.7130944279043483,0.5789473684210527,0.2894736842105263,-1.0,0.2631578947368421,0.10810810810810811,0.0,-0.04411764705882353,0.0,-0.13157894736842105,0.8699543346371705,0.7229200280006731
1850,ES WOHNEN ZWEI SCHWAENE IM SEE,,3.742080509164763,0.48333333333333334,0.1,-1.0,-0.3333333333333333,0.13793103448275862,-0.014925373134328358,-0.0,0.0,-0.06111111111111111,0.7843029282545413,0.19699453551912569
1851,UND VON BERGEN RINGS UMGEBEN,,3.2358220372791724,0.5222222222222223,0.23333333333333334,-1.0,0.2631578947368421,0.10344827586206896,-0.06666666666666667,-0.016666666666666666,0.0,-0.04666666666666666,0.6248656276204032,0.532357901895107
1852,IM SCHOENSTEN WIESENGRUNDE,,3.952004158687528,0.52,-0.16666666666666666,-1.0,0.10810810810810811,0.05172413793103448,0.0,-0.04,0.0,-0.09333333333333332,0.598370981139912,0.977249207370542
1853,WAS SCHIMMERT DORT AUF DEM BERGE SO SCHOEN,,4.27046782292992,0.62,0.275,-1.0,0.5,0.01282051282051282,-0.00980392156862745,-0.00980392156862745,0.0,-0.14761904761904762,0.7824280174703774,0.988633427523753
1854,EIN KIRCHLEIN STEHT IM BLAUEN,,3.8670459992941435,0.5621212121212121,-0.18181818181818182,-1.0,0.17391304347826086,0.0,-0.07142857142857142,-0.023809523809523808,0.0,-0.12878787878787878,0.45728634628506254,0.2321187584345479
1856,ACH UMSONST AUF ALLER LAENDER KARTEN,,3.405794474530302,0.48636363636363633,-0.13636363636363635,-1.0,0.03125,0.14285714285714285,-0.018867924528301886,-0.018867924528301886,0.0,-0.15541125541125542,0.44244036075968846,0.2409131205673759
1858,MIR AUCH WAR EIN LEBEN AUFGEGANGEN,,3.7419237049039245,0.5777777777777778,-0.1111111111111111,-1.0,0.07692307692307693,0.058823529411764705,0.0,-0.020833333333333332,0.0,-0.16666666666666666,0.47349235095615494,0.1260570824524313
1859,EIN HERZ DAS SICH MIT SORGEN QUAELT,,3.473689415986243,0.5401960784313726,0.20588235294117646,0.5,0.027777777777777776,0.045454545454545456,-0.02666666666666667,-0.0,0.0,-0.14509803921568626,1.0,0.9852877522904624
1860,EIN HERZ DAS SICH MIT SORGEN QUAELT,,3.958380488212005,0.5648148148148148,0.14814814814814814,-1.0,0.2421875,0.07547169811320754,0.0,-0.0,0.0,-0.13580246913580246,0.9096286994181731,0.8295668511045704
1862,FREUND ICH BIN ZUFRUEDEN GEH ES WIE ES WILL,,4.30076665387181,0.6625,0.4375,-1.0,0.46153846153846156,0.04838709677419355,0.0,-0.0,0.0,-0.184375,1.0,0.9782402891075417
1863,WAS FRAG ICH VIEL NACH GELD UND GUT,,3.7413984081511638,0.5611111111111111,0.23333333333333334,-1.0,0.2125,0.1206896551724138,0.0,-0.02127659574468085,0.0,-0.016666666666666666,0.808286344595748,0.9755806785387046
1864,WER WOLLTE SICH MIT GRILLEN PLAGEN,,3.8381781149092182,0.5814814814814815,-0.05555555555555555,0.5,0.625,0.11764705882352941,0.0,-0.0,0.0,-0.07777777777777778,0.8926075037499942,0.7234028551679387
1865,WER WOLLTE SICH MIT GRILLEN PLAGEN,,3.7353707471433824,0.537037037037037,-0.2222222222222222,-1.0,-0.125,0.17647058823529413,0.0,-0.0,0.0,0.0,0.7238746490992961,0.8037074270201205
1866,ICH BIN VERGNUEGT IM SIEGESTON VERKUEND ES MEIN GEDICHT,,3.5009602970120577,0.6128205128205129,0.23076923076923078,0.5,0.23333333333333334,0.14,-0.037037037037037035,-0.0,0.0,-0.06153846153846154,0.9474253701480592,0.9795748129038848
1867,ACH DU KLARER BLAUER HIMMEL,,4.381888070475015,0.5931372549019608,0.3235294117647059,-1.0,1.0,0.07575757575757576,-0.0196078431372549,-0.0784313725490196,0.0,-0.10294117647058822,0.507908855494094,0.9791485554443794
1868,FROEHLICH UND WOHLGEMUTH WANDELT DAS JUNGE BLUT,,3.315412129533695,0.75,0.08333333333333333,0.5,0.0,0.08695652173913043,-0.02857142857142857,-0.0,0.0,-0.16666666666666666,0.9866666666666667,0.4462027772986028
1869,FROEHLICH UND WOHLGEMUTH,,3.0149570022237295,0.638888888888889,0.25,0.5,0.0,0.08695652173913043,-0.05714285714285714,-0.0,0.0,-0.16666666666666666,0.93541788856305,0.4462027772986028
1870,DER MENSCH HAT NICHTS SO EIGEN,,3.697935188203502,0.7450980392156863,0.23529411764705882,0.5,0.53125,0.12121212121212122,0.0,-0.0,0.0,-0.08823529411764706,1.0,0.6898580937293479
1871,NICHT BLOS FUER DIESE UNTERWELT,,3.7550856399907633,0.6685185185185184,0.3888888888888889,-1.0,0.6904761904761905,0.20588235294117646,-0.02857142857142857,-0.0,0.0,-0.1111111111111111,0.5084376976597091,0.15725806451612903
1873,LASST UNS IHR BRUEDER WEISHEIT ERHOEHN,,3.3929864891087806,0.42083333333333334,0.0,-1.0,0.038461538461538464,0.0,0.0,-0.0,0.0,-0.1111111111111111,0.5580924887736034,0.2355119825708061
1874,EIN GETREUES HERZ ZU WISSEN,,3.9646066209021154,0.7294871794871796,0.38461538461538464,1.0,0.625,0.1,0.0,-0.0,0.0,-0.11666666666666667,0.830299741358153,0.6477684180055
1875,ICH KENN EIN'N HELLEN EDELSTEIN,,3.7367949996786023,0.6634615384615384,0.2692307692307692,-1.0,0.5428571428571428,0.20588235294117646,-0.03225806451612903,-0.0,0.0,-0.10897435897435896,0.6687573073943371,0.30440029035295885
1876,FREUDE SCHOENER GOETTERFUNKEN,,3.803278188022059,0.5925925925925926,0.018518518518518517,-1.0,0.2,0.08490566037735849,0.0,-0.008,0.0,-0.21049382716049383,0.8517549388313634,0.5438610083334854
1877,FREUT EUCH DES LEBENS,,4.148816272456368,0.49444444444444446,0.0,-1.0,0.24242424242424243,0.010638297872340425,0.0,-0.0,0.0,-0.015277777777777779,0.9343841528053074,0.9729239528769356
1878,ZU DES LEBENS FREUDEN SCHUF UNS DIE NATUR,,3.777595146131839,0.5833333333333333,0.15625,-1.0,0.3148148148148148,0.06451612903225806,-0.017543859649122806,-0.0,0.0,-0.09583333333333333,0.6833065222687864,0.19647058823529412
1879,WILLST DU FREI UND LUSTIG GEHN,,3.744791530444369,0.6062500000000001,0.0625,-1.0,0.16666666666666666,0.03225806451612903,0.0,-0.0,0.0,-0.13333333333333333,0.8774538143969759,0.5558457805635225
1880,HIER SITZ ICH AUF ROSEN MIT VEILCHEN BEKRAENZT,,4.020126287342404,0.7166666666666667,0.08333333333333333,0.5,0.625,0.10869565217391304,0.0,-0.031746031746031744,0.0,-0.22499999999999998,0.9292919046128147,0.6844506698241375
1881,HIER SITZ ICH AUF ROSEN MIT VEILCHEN BEKRAENZT,,3.8053776780473063,0.6699999999999999,0.5666666666666667,-1.0,0.6739130434782609,0.05172413793103448,0.0,-0.020833333333333332,0.0,-0.1488888888888889,0.6520051601356593,0.3752052765244685
1882,ICH HAB MEIN SACH AUF NICHTS GESTELLT,,3.688125996410177,0.5923076923076922,0.15384615384615385,-1.0,0.3125,0.08,0.0,-0.04,0.0,-0.03076923076923077,0.7524074511087198,0.3060122239293119
1883,WIEDERUM HAT STILLE NACHT,,4.7610337892811465,0.5863095238095238,0.3125,-1.0,1.0,0.0,0.0,-0.0,0.0,-0.22395833333333334,0.8767487045439196,0.8865172275943692
1884,ES LEBEN DIE ALTEN DIE WEIBER DER WEIN,,4.006060244238142,0.6421568627450981,0.11764705882352941,1.0,0.36363636363636365,0.07575757575757576,-0.018518518518518517,-0.0,0.0,-0.20784313725490197,0.7082483652386934,0.2409383685743286
1885,EIN LIED IN EHREN,,3.63533138533579,0.5393939393939394,0.13636363636363635,-1.0,0.4318181818181818,0.09523809523809523,0.0,-0.02040816326530612,0.0,-0.053030303030303025,0.5794573568712097,0.7428251725585816
1887,IM KRUG ZUM GRUENEN KRANZE,,3.6106918273560393,0.6066666666666667,0.0,-1.0,0.25,0.02631578947368421,0.0,-0.0,0.0,-0.1,0.4641017316017316,0.7162392185613248
1888,ES IST SO KOESTLICH HAND IN HAND DAS LEBEN ZU DURCHWALLEN,,4.039207270761136,0.5955182072829133,0.20588235294117646,-1.0,0.45454545454545453,0.2727272727272727,0.0,-0.0,0.0,-0.04901960784313725,0.9355198134358005,0.9832138133222795
1889,TRAURIG SEHEN WIR UNS AN,,3.7974581218030483,0.585,-0.05,-1.0,0.28125,0.05263157894736842,0.0,-0.021739130434782608,0.0,-0.11666666666666665,0.6538224641684652,0.35838856051949763
1890,SINGE WEM GESANG GEGEBEN,,3.616257876779486,0.4708333333333333,0.03125,-1.0,0.11904761904761904,0.06451612903225806,0.0,-0.0,0.0,-0.0375,0.7785004809465905,0.19385742751579904
1891,WO MAN SINGET LASS DICH RUHIG NIEDER,,3.9792093425621395,0.4677489177489177,-0.22727272727272727,-1.0,0.0,0.023809523809523808,0.0,-0.0,0.0,-0.16190476190476188,0.7108869094485076,0.9352055499967487
1892,BRUEDER LASSET UNS EINS SINGEN,,4.217668773793079,0.5758620689655174,0.25862068965517243,1.0,0.3735632183908046,0.06140350877192982,-0.025,-0.0,0.0,-0.22873563218390802,0.8433829966715868,0.9911490560083642
1893,IM KREISE FROHER KLUGER ZECHER,,4.5049414027889245,0.5392156862745098,-0.058823529411764705,-1.0,0.3181818181818182,0.045454545454545456,-0.034482758620689655,-0.05747126436781609,0.0,-0.1637254901960784,0.8914867975359544,0.9870086036548396
1894,ICH BIN EIN FREIER MANN UND SINGE,,3.6755309810212546,0.48771929824561405,0.0,-1.0,0.1,0.06756756756756757,-0.011627906976744186,-0.023255813953488372,-0.10526315789473684,-0.09385964912280702,0.7178173985062947,0.2964446761108621
1895,AUF IHR MEINE DEUTSCHEN BRUEDER,,3.5158776728848453,0.5462797619047619,0.375,-1.0,0.2916666666666667,0.16129032258064516,-0.05,-0.0,0.0,-0.06994047619047619,0.9286252344147081,0.6656558562888772
1896,GESUND UND FROHEN MUTHES,,4.043555073193626,0.4944444444444444,0.06666666666666667,-1.0,0.17073170731707318,0.05172413793103448,0.0,-0.0,0.0,-0.18333333333333332,0.8384677092618104,0.9749686834346655
1897,IN ALLEN GUTEN STUNDEN,,4.471693799797436,0.7079999999999999,0.34,-1.0,0.5769230769230769,0.04081632653061224,-0.02247191011235955,-0.0,0.0,-0.06,0.9976190476190476,0.9874960916735642
1898,ES KANN JA NICHT IMMER SO BLEIBEN,,3.841630002138399,0.6136363636363636,0.2727272727272727,-1.0,0.3977272727272727,0.023809523809523808,-0.021739130434782608,-0.043478260869565216,0.0,-0.12878787878787878,0.6604086566990707,0.22761076447973783
1899,DES JAHRES LETZTE STUNDE,,4.152614948762462,0.5506944444444444,-0.020833333333333332,-1.0,0.2571428571428571,0.06382978723404255,-0.0125,-0.025,0.0,-0.10208333333333335,0.7615288446840746,0.9866619230584623
1900,BEKRAENZT MIT LAUB DEN LIEBEN VOLLEN BECHER,,3.76995332931444,0.5370370370370371,0.2222222222222222,-1.0,0.3076923076923077,0.02857142857142857,0.0,-0.0,0.0,-0.027777777777777776,0.8624349648193311,0.21419510721836305
1901,BRUEDER DAS IST DEUTSCHER WEIN,,4.263205213304737,0.6011111111111112,0.1,-1.0,0.3611111111111111,0.017241379310344827,-0.11538461538461539,-0.019230769230769232,0.0,-0.14666666666666667,0.7411548066034925,0.10421248749268439
1902,EIN LEBEN WIE IM PARADIES,,4.248968725975108,0.5637254901960783,0.20588235294117646,-1.0,1.0,0.06060606060606061,-0.01639344262295082,-0.0,0.0,-0.029411764705882353,0.902561693538346,0.49663525154091187
1903,DIES BRUEDER IST DER KOENIG,,4.4798441198601,0.587037037037037,0.2777777777777778,-1.0,1.0,0.029411764705882353,0.0,-0.05263157894736842,0.0,-0.1,0.7617193511311158,0.7856456952282379
1904,BURGUNDER HER BURGUNDER HER,,4.053763109232815,0.65,0.029411764705882353,0.5,0.5,0.06060606060606061,-0.057971014492753624,-0.0,0.0,-0.18823529411764706,0.913961699881915,0.8336129260524421
1905,OHNE LIEB UND OHNE WEIN,,3.773085258567378,0.7822916666666667,0.3125,0.5,0.8333333333333334,0.0967741935483871,-0.04225352112676056,-0.08450704225352113,0.0,-0.0625,0.7359240020708891,0.6415498866645943
1906,WAS IST DES LEBENS HOECHSTE LUST,,4.048167933154732,0.3401960784313726,-0.20588235294117646,-1.0,0.045454545454545456,0.030303030303030304,0.0,-0.05714285714285714,0.0,-0.2647058823529412,0.6807218828683118,0.9843673642665578
1907,AUF GRUENEN BERGEN WARD GEBOREN,,3.9720837319661206,0.4538961038961038,-0.13636363636363635,-1.0,0.175,0.09523809523809523,0.0,-0.058823529411764705,0.0,-0.08961038961038961,0.906493225597362,0.25286505767504064
1908,AUS FEUER IST DER GEIST GESCHAFFEN,,4.665824178108614,0.5778388278388279,-0.11538461538461539,-1.0,0.5,0.08,0.0,-0.03389830508474576,0.0,-0.29267399267399263,0.8669416793463981,0.8590867577800351
1909,BRINGT MIR BLUT DER EDLEN REBEN,,4.158443248619175,0.6791666666666667,0.5,-1.0,0.5,0.05128205128205128,-0.03278688524590164,-0.0,-0.15,-0.025,0.9752484659925675,0.84752328199609
1910,ES LEBEN ALLE HOCH,,3.4870885750404517,0.6197278911564625,0.07142857142857142,0.5,0.3181818181818182,0.036585365853658534,-0.0136986301369863,-0.0,0.0,-0.18537414965986393,0.798245400221734,0.34012537703418344
