I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,,,,,,,,,,,,,,
1905,GRAD AUS DEM WIRTSHAUS NUN KOMM ICH HERAUS,,1.79981138,0.548611111,0.25,-1,0.571428571,0.063829787,-0.028169014,0,0,-0.061111111,0.859454182,0.595767853,,,,,,,,,,,,,,
1906,WER NIEMALS EINEN RAUSCH GEHABT,,0.997067593,0.359567901,-0.055555556,-1,-0.0625,0,0,-0.009174312,0,-0.092592593,0.867225084,0.990097068,,,,,,,,,,,,,,
1907,HAT UNS NICHT MAHOMET SCHAENDLICH BETROGEN,,0.573469821,0.432291667,-0.15625,-1,-0.111111111,0.031746032,0,0,0,-0.015625,0.917942999,0.474475235,,,,,,,,,,,,,,
1908,EINST HAT MIR MEIN LEIBARZT GEBOTEN,,1.221260631,0.687878788,0.272727273,-1,-0.125,0,-0.041666667,0,0,-0.196969697,0.648127505,0.976163429,,,,,,,,,,,,,,
1909,ICH TRINK UND TRINKEND FAELLT MIR BEI,,0.363082363,0.339958592,-0.304347826,-1,-0.047619048,0,-0.059405941,0,0,-0.057971014,0.851738188,0.640729411,,,,,,,,,,,,,,
1910,GESTERN BRUEDER KOENNT IHRS GLAUBEN,,-0.811872988,0.28125,-0.375,-1,-0.5,0,-0.0625,0,0,-0.0625,0.699429584,0.207447428,,,,,,,,,,,,,,
1911,GESTERN BRUEDER KOENNT IHRS GLAUBEN,,3.210843324,0.735416667,0.5,0.5,0.5,0.326086957,-0.016949153,-0.033898305,0,-0.275,0.625012182,0.350174976,,,,,,,,,,,,,,
1912,IHR BRUEDER WENN ICH NICHT MEHR TRINKE,,-0.326649378,0.364102564,-0.192307692,-1,-0.3,0.04,-0.049180328,0,0,-0.128205128,0.731649726,0.20729148,,,,,,,,,,,,,,
1913,ES WAR EIN ALTER KOENIG EIN KOENIG AN DEM RHEIN,,-0.416681575,0.237254902,-0.323529412,-1,-0.154545455,0.03030303,-0.035714286,0,0,-0.274509804,0.885998892,0.218060558,,,,,,,,,,,,,,
1914,WILLST DU DEIN HERZ MIR SCHENKEN,,-0.589381119,0.203240741,-0.222222222,-1,-0.5,0,-0.012820513,-0.025641026,0,-0.041666667,0.795623714,0.214104854,,,,,,,,,,,,,,
1915,ACH WIE IST S MOEGLICH DANN,,0.467606168,0.447916667,-0.09375,-1,0.086206897,0.096774194,0,0,0,-0.158333333,0.817114427,0.271677318,,,,,,,,,,,,,,
1916,NIRGENDS HIN ALS AUF DEN MUND,,2.148748583,0.5,0.03125,0.5,0.264150943,0.112903226,0,0,0,-0.260416667,0.784300318,0.216560762,,,,,,,,,,,,,,
1917,ALLES SCHLAEFT NUR SILBERN SCHALLET,,3.758248098,0.654761905,0.178571429,1,0.555555556,0.054545455,-0.027777778,-0.013888889,0,-0.035714286,0.803572207,0.5886225,,,,,,,,,,,,,,
1918,ACH WAS IST DIE LIEBE FUER EIN SUESSES DING,,-0.157812848,0.254166667,-0.35,-1,-0.2,0,-0.017241379,-0.034482759,0,-0.05,0.962473795,0.277270829,,,,,,,,,,,,,,
1919,BEGLUECKT BEGLUECKT WER DIE GELIEBTE FINDET,,-0.043757906,0.326143791,-0.794117647,-1,-0.071428571,0.015151515,0,-0.074766355,0,-0.070261438,0.988311075,0.637209724,,,,,,,,,,,,,,
1920,MAMA PAPA ACH SEHN SIE DOCH DEN KNABEN,,2.535177857,0.568627451,0.205882353,-1,1,0.060606061,0,0,0,-0.112745098,0.83410298,0.978704111,,,,,,,,,,,,,,
1921,ALS MICH DIE MAMA HAENSCHEN KUESSEN SAH,,0.458836547,0.4375,0.083333333,-1,-0.25,0,0,0,0,0,0.865542745,0.322460468,,,,,,,,,,,,,,
1922,BESCHATTET VON DER PAPPEL WEIDE,,0.724802186,0.424358974,-0.230769231,-1,0.157894737,0,-0.06,0,0,-0.151282051,0.98695241,0.597647347,,,,,,,,,,,,,,
1923,DORT AN JENEM BERGE,,-0.713704337,0.296875,-0.40625,-1,-0.193548387,0.048387097,-0.019607843,-0.039215686,0,-0.03125,0.504710601,0.126194881,,,,,,,,,,,,,,
1924,BLUEHE LIEBES VEILCHEN DAS ICH SELBST ERZOG,,1.101682878,0.53125,0.125,-1,0.21875,0,0,0,0,-0.046875,1,0.273557878,,,,,,,,,,,,,,
1925,BLUEHE LIEBES VEILCHEN DAS ICH SELBST ERZOG,,0.870950611,0.577083333,0,-1,0.222222222,0.016129032,0,-0.075757576,0,-0.025,0.755532851,0.400740748,,,,,,,,,,,,,,
1926,DICH SANFTER JUENGLING LIEBT MEIN HERZ,,-0.888202124,0.220175439,-0.815789474,-1,-0.238636364,0,-0.015625,-0.015625,-0.052631579,-0.070175439,0.811668291,0.288437002,,,,,,,,,,,,,,
1927,MEIN GUTER MICHEL LIEBET MICH,,1.938408204,0.666666667,0.1875,-1,1,0.064516129,-0.035087719,0,0,-0.25,0.850376779,0.454436349,,,,,,,,,,,,,,
1928,SO HERZIG WIE MEIN LIESEL,,0.925864438,0.465686275,0.058823529,-1,0.108695652,0.015151515,-0.014492754,0,0,-0.169607843,0.913680457,0.547927606,,,,,,,,,,,,,,
1929,ACH KOENNT ICH MOLLY KAUFEN FUER GOLD UND EDELSTEIN,,1.765040348,0.726470588,0.323529412,-1,0.4,0.075757576,0,0,0,-0.18627451,0.953429836,0.472127447,,,,,,,,,,,,,,
1930,AENNCHEN VON THARAU,,1.902421257,0.576388889,0.083333333,-1,0.410714286,0.010638298,0,0,0,-0.111111111,0.950326106,0.982131456,,,,,,,,,,,,,,
1931,ANKE VON THARAU OESS DE MY GEFOELLT,,2.32289089,0.675,0.541666667,-1,0.514705882,0.065217391,0,0,0,-0.333333333,0.889993141,0.969641142,,,,,,,,,,,,,,
1932,ES GFALLT MER NUMMEN EINI,,2.869464383,0.539583333,0.1875,0.5,0.4,0.032258065,0,0,0,-0.15,0.730641061,0.629481925,,,,,,,,,,,,,,
1933,DU MAEDCHEN VOM LANDE,,3.218731599,0.722222222,0.222222222,1,0.6,0.147058824,-0.038461538,0,0,-0.212962963,0.529947299,0.248705534,,,,,,,,,,,,,,
1934,NAMEN NENNEN DICH NICHT,,-1.101651872,0.14375,-0.3125,-1,-0.4375,0.066666667,-0.03125,-0.03125,-0.125,-0.141666667,0.624240985,0.142857143,,,,,,,,,,,,,,
1935,ALLES LIEBT UND PAART SICH WIEDER,,0.903512781,0.545079365,0.1,-1,0.25,0,-0.012658228,-0.037974684,0,-0.231269841,0.885762595,0.404573574,,,,,,,,,,,,,,
1936,WENN DIE NACHT MIT SUESSER RUH,,0.245755354,0.416666667,-0.166666667,-1,-0.0625,0,0,-0.016393443,-0.166666667,-0.097222222,0.787028361,0.551509324,,,,,,,,,,,,,,
1937,WENN DIE NACHT MIT SUESSER RUH,,0.366882411,0.396875,-0.25,-1,0.058139535,0,0,0,0,-0.114583333,0.769006151,0.507445059,,,,,,,,,,,,,,
1938,GIB MIR DIE BLUMEN GIB MIR DEN KRANZ,,1.050635699,0.479166667,0,-1,0.625,0.032258065,-0.023809524,0,0,-0.083333333,0.870308043,0.151045783,,,,,,,,,,,,,,
1939,ICH SAH EIN ROESCHEN AM WEGE STEHN,,0.50254991,0.484848485,-0.318181818,-1,0.382352941,0,0,-0.076923077,0,-0.054545455,0.86803266,0.216966173,,,,,,,,,,,,,,
1940,VON DER ALPEN STEILEN HOEHEN,,1.001929411,0.404761905,-0.047619048,-1,0.137931034,0.024390244,0,0,0,-0.083333333,0.937946431,0.627852178,,,,,,,,,,,,,,
1941,WAER ICH EIN VOEGELEIN,,1.152748146,0.555952381,0.142857143,-1,0.5,0.111111111,0,0,0,-0.038095238,0.506159128,0.374763621,,,,,,,,,,,,,,
1942,ACH WENN DU WAERST MEIN EIGEN,,1.358847642,0.549019608,0.323529412,-1,0.28125,0.03030303,-0.079365079,0,0,-0.12745098,0.904434054,0.477127597,,,,,,,,,,,,,,
1943,DU BIST WIE EINE BLUME,,1.310647455,0.594957983,-0.029411765,-1,0.223684211,0.060606061,-0.014492754,0,-0.058823529,-0.148459384,0.698988894,0.983597738,,,,,,,,,,,,,,
1944,ICH DENKE DEIN,,1.008737358,0.430769231,0,-1,0.166666667,0.08,-0.02173913,-0.065217391,0,0,0.443289298,0.974968683,,,,,,,,,,,,,,
1945,ICH DENKE DEIN WENN DURCH DEN HAIN DER NACHTIGALLEN,,1.136595955,0.669047619,0,-1,0.625,0,0,0,0,-0.107142857,0.872768116,0.076923077,,,,,,,,,,,,,,
1946,VERGISS MEIN NICHT O THEURE,,0.408528497,0.544642857,-0.083333333,-1,0.333333333,0.065217391,-0.017857143,-0.089285714,0,-0.151587302,0.560377741,0.247020666,,,,,,,,,,,,,,
1947,ALS ICH NOCH IM FLUEGELKLEIDE,,0.936450698,0.4375,-0.0625,-1,-0.1,0,0,0,0,-0.322916667,1,0.984367364,,,,,,,,,,,,,,
1948,UFM BERGLI BIN I GESAESSE,,1.103226253,0.467708333,-0.15625,-1,0.142857143,0.032258065,-0.094339623,-0.037735849,0,-0.020833333,0.909673669,0.859887847,,,,,,,,,,,,,,
1949,A B C D WENN ICH DICH SEH,,-0.874700531,0.173611111,-0.375,-1,-0.293103448,0,-0.03030303,0,0,-0.180555556,0.761684875,0.068965517,,,,,,,,,,,,,,
1950,ALS ICH DICH ZUM ERSTENMAL ERBLICKTE,,0.705836419,0.472527473,-0.269230769,-1,-0.125,0.08,-0.029850746,0,0,-0.034798535,0.854422034,0.757766963,,,,,,,,,,,,,,
1951,ALS ICH DICH ZUM ERSTENMAL ERBLICKTE,,-0.268371483,0.173076923,-0.346153846,-1,-0.5,0.04,-0.016129032,0,0,-0.051282051,0.876283682,0.555832841,,,,,,,,,,,,,,
1952,AUS DEINEN BLAUEN AUGEN STRAHLET LIEBE,,-0.12236351,0.250915751,-0.692307692,-1,-0.107142857,0.04,-0.026315789,0,0,-0.1996337,0.958513132,0.653607645,,,,,,,,,,,,,,
1953,AUS DEINEN BLAUEN AUGEN STRAHLET LIEBE,,-0.158180305,0.228937729,-0.730769231,-1,-0.05,0.04,-0.025974026,-0.025974026,0,-0.244139194,0.939785921,0.709952523,,,,,,,,,,,,,,
1954,KLEINE BLUMEN KLEINE BLAETTER,,-0.291618315,0.583333333,-0.0625,-1,-0.4,0,-0.048780488,0,0,-0.192708333,0.630108813,0.198928359,,,,,,,,,,,,,,
1955,KLEINE BLUMEN KLEINE BLAETTER,,0.344626534,0.5625,0.25,-1,-0.4,0.066666667,-0.054054054,0,0,-0.145833333,0.93933919,0.126008065,,,,,,,,,,,,,,
1956,KLEINE BLUMEN KLEINE BLAETTER,,1.05543664,0.36875,-0.125,-1,0,0,-0.023809524,0,0,0,0.861848488,0.973647676,,,,,,,,,,,,,,
1957,MEINE KLEINE GARTENLAUBE,,1.642204797,0.555555556,0.166666667,-1,0.454545455,0.042553191,0,0,0,-0.145833333,0.974802916,0.593914346,,,,,,,,,,,,,,
1958,MIR IST HALT NIE SO WOHL ZU MUTH,,0.942620037,0.360784314,0.058823529,-1,-0.173913043,0.151515152,0,-0.028169014,0,-0.155882353,0.93396254,0.795498912,,,,,,,,,,,,,,
1959,LIEBES MAEDCHEN HOER MIR ZU,,0.533933657,0.411458333,0.0625,-1,0.166666667,0.016129032,0,0,0,-0.234375,0.920738298,0.190816327,,,,,,,,,,,,,,
1960,KOMM FEIN LIEBCHEN KOMM ANS FENSTER,,1.562549432,0.7,0.35,-1,0.694444444,0.105263158,0,0,-0.2,0,0.697905392,0.214936437,,,,,,,,,,,,,,
1961,DUNKEL IST SCHON JEDES FENSTER,,-0.270380833,0.375,0,-1,-0.157894737,0,0,0,-0.25,-0.052083333,0.614597238,0.2,,,,,,,,,,,,,,
1962,KOMMT DIE NACHT MIT IHREM SCHATTEN,,0.02241945,0.416666667,-0.111111111,-1,0.318181818,0,0,-0.034482759,0,-0.092592593,0.454328856,0.071428571,,,,,,,,,,,,,,
1963,STARREND VOR FROST STEH ICH VOR DEINEM FENSTER,,0.850044739,0.517361111,-0.125,-1,0.141791045,0.063829787,0,0,-0.041666667,-0.055555556,0.865962776,0.483322242,,,,,,,,,,,,,,
1964,VON ALLEN DEN MAEDCHEN,,1.088287869,0.416666667,0.029411765,-1,0.25,0.060606061,-0.034482759,0,0,-0.176470588,0.946977604,0.59557912,,,,,,,,,,,,,,
1965,DIE MAEDCHEN IN DEUTSCHLAND SIND BLUEHEND,,0.322451212,0.395555556,-0.1,-1,-0.166666667,0.034482759,-0.070422535,0,0,-0.282222222,0.922283086,0.589441236,,,,,,,,,,,,,,
1966,WARUM BLICKT DOCH SO VERSTOHLEN,,1.769539149,0.612745098,0.205882353,-1,1,0.060606061,-0.03125,0,0,-0.137254902,0.802156832,0.256653708,,,,,,,,,,,,,,
1967,JUENGST IN DEM VERFLOSSNEN JAHR,,-0.578044337,0.341666667,-0.208333333,-1,-0.092592593,0.043478261,0,0,-0.166666667,-0.168055556,0.485934708,0.186524175,,,,,,,,,,,,,,
1968,DORT UNTEN IM THALE,,1.805505009,0.666666667,0.34,-1,0.398305085,0.112244898,-0.032786885,0,0,-0.173333333,0.863896064,0.630512514,,,,,,,,,,,,,,
1969,MAG AUCH HEISS DAS SCHEIDEN BRENNEN,,1.548348766,0.319230769,-0.192307692,0.5,0.1,0.04,0,-0.040816327,0,-0.056410256,0.647780044,0.230872228,,,,,,,,,,,,,,
1970,MEIN LIEBCHEN GLEICHT DEM ROESLEIN,,-0.730090892,0.272727273,-0.409090909,-1,-0.5,0.142857143,0,0,0,-0.143939394,0.776610931,0.130744065,,,,,,,,,,,,,,
1971,MAEDCHEN MIT DEN BLAUEN AUGEN,,1.674765903,0.760416667,0.4375,-1,0.464285714,0.032258065,-0.037735849,0,0,-0.177083333,0.81542577,0.37969887,,,,,,,,,,,,,,
1972,MAEDCHEN MIT DEN BLAUEN AUGEN,,0.914208663,0.425,-0.166666667,-1,0.071428571,0.043478261,-0.056603774,-0.018867925,0,-0.070833333,0.83410298,0.853170549,,,,,,,,,,,,,,
1973,HERZ MEIN HERZ WAS SOLL DAS GEBEN,,3.828684079,0.572883598,0.277777778,1,0.431818182,0.057142857,0,-0.012195122,0,-0.17037037,0.685521407,0.986105749,,,,,,,,,,,,,,
1974,IM FLIEDERBUSCH EIN VOEGLEIN SASS,,0.196624275,0.385338346,0.026315789,-1,-0.125,0.054054054,-0.012820513,0,0,-0.122807018,0.805078923,0.186464693,,,,,,,,,,,,,,
1975,SOLL ICH EUCH MEIN LIEBCHEN NENNEN,,1.307180427,0.58627451,-0.235294118,-1,0.4,0.227272727,0,0,0,-0.074509804,0.853614923,0.549822189,,,,,,,,,,,,,,
1976,SOLL ICH EUCH MEIN LIEBCHEN NENNEN,,1.565853506,0.401190476,0.3125,-1,0.05,0.2,0,0,0,-0.056547619,0.692118337,0.966592312,,,,,,,,,,,,,,
1977,IM DOERFCHEN WO ICH LEBTE,,0.204578074,0.476190476,0,-1,0,0.12962963,-0.056603774,0,0,-0.13452381,0.637711639,0.152173913,,,,,,,,,,,,,,
1978,NACH SEVILLA,,0.919154158,0.442222222,-0.266666667,-1,0.1,0.034482759,-0.015873016,0,0,-0.071111111,0.714981346,0.981118625,,,,,,,,,,,,,,
1979,IM RHEIN IM SCHOENEN STROME,,0.327418091,0.314814815,-0.111111111,-1,0.15625,0,-0.037037037,0,0,-0.287037037,1,0.291538462,,,,,,,,,,,,,,
1980,IM MAIEN IM MAIEN BLUEHN SUESSE BLUEMELEIN,,0.028943949,0.487878788,0.045454545,-1,-0.176470588,0,-0.027027027,-0.054054054,0,0,0.586799295,0.166362989,,,,,,,,,,,,,,
1981,SONNENGLANZ MONDENSCHEIN,,0.92761917,0.541666667,0.25,-1,0.289473684,0.033333333,-0.047619048,0,0,-0.083333333,0.944097867,0,,,,,,,,,,,,,,
1982,WENN ICH EIN BLUEMLEIN SCHAU,,-0.997241668,0.321428571,-0.464285714,-1,-0.217391304,0,-0.028571429,-0.114285714,0,-0.071428571,0.452292493,0.125,,,,,,,,,,,,,,
1983,KEIN SCHOENERES FREIERES LEBEN,,0.864870458,0.543859649,0.263157895,-1,0,0.054054054,-0.011904762,0,0,-0.179824561,0.897635824,0.29789236,,,,,,,,,,,,,,
1984,ZUM HAHN SAGT DIE TAUBA,,-0.292191515,0.288888889,-0.444444444,-1,-0.052631579,0.058823529,-0.142857143,0,0,-0.022222222,0.769174532,0.253076923,,,,,,,,,,,,,,
1985,MAEDELS SAGT ES LAUT,,0.751217752,0.368055556,-0.166666667,-1,0.166666667,0.065217391,0,0,0,-0.298611111,0.645174122,0.971381794,,,,,,,,,,,,,,
1986,ARM UND KLEIN IST MEINE HUETTE,,0.029089595,0.283823529,-0.441176471,-1,-0.36,0.015151515,0,0,0,-0.114705882,0.991327723,0.65466918,,,,,,,,,,,,,,
1987,DER EICHWALD BRAUSET,,0.589751381,0.506884058,-0.065217391,-1,0.220930233,0.027472527,-0.008196721,-0.016393443,0,-0.177536232,0.83891253,0.262895821,,,,,,,,,,,,,,
1988,DA DROBEN AUF JENEM BERGE,,1.417182804,0.672222222,0.555555556,-1,0.45,0.058823529,0,-0.027777778,0,-0.242592593,0.645355582,0.305596285,,,,,,,,,,,,,,
1989,IN EINEM KUEHLEN GRUNDE,,-0.243921265,0.293589744,-0.653846154,-1,-0.038461538,0,0,-0.058823529,0,-0.151282051,0.813629456,0.551272808,,,,,,,,,,,,,,
1990,IN EINEM KUEHLEN GRUNDE,,-0.373249424,0.302564103,-0.5,-1,0.035714286,0.04,-0.02,-0.06,0,-0.152564103,0.726852389,0.254183902,,,,,,,,,,,,,,
1991,WEIT IN NEBELGRAUER FERNE,,1.312792463,0.475457875,-0.076923077,-1,0.02,0.12,-0.029411765,0,0,-0.074450549,0.956283157,0.921836821,,,,,,,,,,,,,,
1992,SOLLEN NUN DIE GRUENEN JAHRE,,4.137183118,0.645833333,0.25,1,0.45,0.290322581,0,0,0,-0.078125,1,0.579152204,,,,,,,,,,,,,,
1993,ICH KLAGE HIER DIR ECHO DIR,,2.340714351,0.597619048,0.115384615,-1,1,0,-0.049180328,0,0,-0.025641026,0.947649947,0.754882094,,,,,,,,,,,,,,
1994,UND WIR SASSEN EINST VERGNUEGT,,1.082678567,0.607417582,-0.192307692,-1,0.086956522,0.02,-0.03030303,0,0,-0.191941392,0.800411248,0.982445329,,,,,,,,,,,,,,
1995,WI I BIN VERWICHA,,1.602227772,0.53627451,0.352941176,-1,0.1,0.015151515,0,0,0,-0.07254902,0.992405063,0.678004527,,,,,,,,,,,,,,
1996,DEN LIEBEN LANGEN TAG HAB I NUR SCHMERZ UND PLAG,,1.647194593,0.626666667,0.233333333,-1,0.5,0.034482759,-0.025974026,0,0,-0.215555556,0.937340528,0.556900888,,,,,,,,,,,,,,
1997,STEH ICH AN MEINEM FENSTERLEIN,,0.84435274,0.353703704,-0.111111111,-1,0,0.058823529,-0.03030303,0,0,-0.177777778,0.789593331,0.961424094,,,,,,,,,,,,,,
1998,HAN AN EM ORT E BLUEMELI GSEH,,-0.014787602,0.243697479,-0.205882353,-1,0,0,-0.012820513,0,0,-0.211764706,0.759552051,0.41243044,,,,,,,,,,,,,,
1999,ICH WAND EINST EINEN VEILCHENKRANZ,,1.454174396,0.495098039,0.147058824,-1,0.727272727,0.060606061,-0.02,0,0,-0.014705882,0.888169328,0.170675301,,,,,,,,,,,,,,
2000,AN DER QUELLE SASS DER KNABE,,0.575368322,0.357142857,-0.380952381,-1,0.134615385,0,-0.027027027,-0.054054054,0,-0.079365079,0.906092783,0.718915838,,,,,,,,,,,,,,
2001,AN DER QUELLE SASS DER KNABE,,0.85820791,0.501960784,0.117647059,-1,-0.015625,0.045454545,-0.040540541,0,0,-0.212745098,0.908630087,0.553426073,,,,,,,,,,,,,,
2002,AN DER QUELLE SASS DER KNABE,,0.736983745,0.487254902,-0.058823529,-1,-0.015625,0.045454545,0,0,0,-0.183333333,0.908630087,0.553426073,,,,,,,,,,,,,,
2003,WISST IHR WO ICH GERNE WEIL,,0.660836495,0.62962963,0.055555556,-1,0.282608696,0.028571429,0,-0.03125,0,-0.199074074,0.591434857,0.303360403,,,,,,,,,,,,,,
2004,IM SOMMER GEHT MEIN TRAUER AN,,0.175668854,0.282051282,-0.384615385,-1,-0.178571429,0,0,-0.015873016,0,-0.043589744,0.837797939,0.678469205,,,,,,,,,,,,,,
2005,DER HIMMEL IST SO TRUEBE,,2.027030289,0.588235294,0.029411765,-1,1,0,0,0,0,-0.019607843,1,0.428991073,,,,,,,,,,,,,,
2006,GUTER MOND DU GEHST SO STILLE,,1.803512669,0.652941176,0.205882353,-1,0.294117647,0.106060606,0,0,0,-0.1,0.946300623,0.698210264,,,,,,,,,,,,,,
2007,ALLES KOMMT ZU SEINEM ENDE,,1.275875892,0.5,0.029411765,-1,0.040540541,0.015151515,-0.036585366,0,0,-0.088235294,0.974125874,0.841466858,,,,,,,,,,,,,,
2008,MEI SCHATZERL IS GWANDERT,,4.077359177,0.7,0.5,1,0.357142857,0.058823529,0,0,0,0,0.74551121,0.715881581,,,,,,,,,,,,,,
2009,ZERDRUECK DIE THRAENE NICHT IN DEINEM AUGE,,0.515090509,0.280112045,-0.323529412,-1,-0.105263158,0.090909091,0,-0.043478261,0,-0.141176471,0.993129572,0.764387103,,,,,,,,,,,,,,
2010,MIR BLUEHET KEIN FRUEHLING,,0.85077622,0.683333333,0.111111111,-1,0.305555556,0.058823529,-0.078947368,-0.052631579,0,-0.046296296,0.609340945,0.260486989,,,,,,,,,,,,,,
2011,MIR BLUEHET KEIN FRUEHLING,,1.295283713,0.721666667,0.3,-1,0.625,0.052631579,-0.1,-0.033333333,0,-0.053333333,0.425509277,0.357142857,,,,,,,,,,,,,,
2012,ACH ICH FUEHLS ES IST VERSCHWUNDEN,,0.478305709,0.345238095,-0.30952381,-1,-0.367647059,0,0,0,0,-0.023809524,0.936431881,0.897616125,,,,,,,,,,,,,,
2013,THEUERSTER DU BRICHST DEN SCHWUR DER TREUE,,-0.834408841,0.228835979,-0.5,-1,-0.227272727,0,-0.022727273,0,0,-0.194444444,0.569358154,0.311841471,,,,,,,,,,,,,,
2014,ICH WAERE WOHL FROEHLICH,,0.75719614,0.446969697,0.272727273,-1,0.375,0.119047619,-0.039215686,-0.019607843,0,-0.166666667,0.546580157,0.22236159,,,,,,,,,,,,,,
2015,DAS GANZE DORF VERSAMMELT SICH,,1.028943448,0.575925926,0.166666667,-1,0.25,0.176470588,0,0,0,-0.101851852,0.782579647,0.179152472,,,,,,,,,,,,,,
2016,ICH LEBTE SONST SO FROH,,0.659795502,0.441025641,-0.038461538,-1,0.0625,0.08,-0.019607843,0,0,-0.053846154,0.732229682,0.455955715,,,,,,,,,,,,,,
2017,HIER RUHST DU KARL,,0.196689704,0.336538462,-0.346153846,-1,-0.28125,0,0,0,0,-0.083333333,1,0.570888422,,,,,,,,,,,,,,
2018,WO ICH SEI UND WO MICH HINGEWENDET,,0.210000287,0.488528139,0,-1,-0.033333333,0.095238095,-0.017241379,0,0,-0.121212121,0.617868492,0.180152395,,,,,,,,,,,,,,
2019,ES WAR EINMAL EIN GAERTNER,,0.268527677,0.356410256,-0.192307692,-1,0.102941176,0.16,0,0,0,-0.279487179,0.819832595,0.301138521,,,,,,,,,,,,,,
2020,ICH WOLLT EIN STRAEUSSLEIN BINDEN,,-0.864198421,0.166666667,-0.666666667,-1,-0.230769231,0,-0.03125,0,0,-0.1,0.590662935,0.407157874,,,,,,,,,,,,,,
2021,DIR FOLGEN MEINE TRAENEN,,0.461055253,0.266666667,-0.19047619,-1,-0.189189189,0.048780488,0,0,0,-0.132539683,0.964302357,0.693510803,,,,,,,,,,,,,,
2022,MUSS ICH MICH GETAEUSCHET WISSEN,,-0.533700267,0.298958333,-0.4375,-1,-0.527777778,0.096774194,-0.045454545,-0.045454545,-0.25,-0.06875,0.874470943,0.571033131,,,,,,,,,,,,,,
2023,HEITER WAR DER FRUEHLING,,0.137224445,0.22745098,-0.617647059,-1,-0.192307692,0,-0.023529412,0,0,-0.111764706,1,0.855022333,,,,,,,,,,,,,,
2024,MARIE SASS TRAURIG IM GARTEN,,-0.524132447,0.2,-0.352941176,-1,-0.480769231,0,-0.015384615,0,0,-0.219607843,0.914093072,0.430477346,,,,,,,,,,,,,,
2025,ACH ACH ICH ARMES KLOSTERFRAEULEIN,,0.888206618,0.594871795,-0.115384615,-1,0.166666667,0.1,0,0,0,-0.025641026,0.883108579,0.284585219,,,,,,,,,,,,,,
2026,AUS DEM HIMMEL DROBEN FAELLT EIN GOLDNER SCHNEE,,0.174803187,0.416666667,-0.033333333,-1,-0.043478261,0,-0.047058824,-0.047058824,0,-0.147222222,0.873869533,0.20241845,,,,,,,,,,,,,,
2027,SO LEB DENN WOHL,,-0.103017241,0.127777778,-0.444444444,-1,0.0625,0,0,0,0,0,1,0.151149425,,,,,,,,,,,,,,
2028,MORGEN MUESSEN WIR VERREISEN,,-0.04085926,0.378333333,-0.05,-1,-0.038461538,0,0,0,0,-0.091666667,0.652827504,0.108108108,,,,,,,,,,,,,,
2029,WEH DASS WIR SCHEIDEN MUESSEN,,1.407948056,0.472916667,-0.09375,-1,0.159090909,0.096774194,-0.020408163,0,0,-0.028125,0.845868771,0.975580679,,,,,,,,,,,,,,
2030,WAS KLINGET UND SINGET,,0.254644085,0.427777778,-0.222222222,-1,0.1,0.088235294,-0.028571429,0,0,-0.175925926,0.757533782,0.307816808,,,,,,,,,,,,,,
2031,NUN LEB WOHL DU KLEINE GASSE,,-0.102446549,0.418181818,-0.045454545,-1,-0.083333333,0.023809524,-0.023255814,0,0,-0.13030303,0.473485755,0.264423077,,,,,,,,,,,,,,
2032,LEBE WOHL VERGISS MEIN NICHT,,-0.437301158,0.286363636,-0.227272727,-1,-0.065217391,0,-0.022222222,-0.022222222,-0.181818182,-0.122727273,0.584363958,0.333451265,,,,,,,,,,,,,,
2033,NOCH EINMAL ROBERT,,1.216419599,0.419607843,0.088235294,-1,0.12,0.090909091,-0.010752688,-0.032258065,0,-0.190196078,0.743072953,0.987801249,,,,,,,,,,,,,,
2034,THRAENEN HAB ICH VIELE,,0.773458461,0.469047619,-0.357142857,-1,-0.121621622,0.097560976,-0.008928571,0,0,-0.284693878,0.988853957,0.990382837,,,,,,,,,,,,,,
2035,WIE IST DIE TRENNUNG DOCH SO SCHWER,,1.201167188,0.579166667,0.2,-1,0.34,0.076923077,-0.067567568,-0.013513514,0,-0.076666667,0.689740261,0.47308493,,,,,,,,,,,,,,
2036,BALD SIND WIR AUF EWIG GESCHIEDEN,,0.97282828,0.535531136,-0.153846154,-1,0.125,0.12,0,0,0,-0.13003663,0.850701431,0.625478498,,,,,,,,,,,,,,
2037,WAS GRAEMST DU DICH,,0.128436588,0.433333333,-0.166666667,-1,0.1,0,-0.022222222,-0.044444444,0,-0.092592593,0.725563655,0.195465526,,,,,,,,,,,,,,
2038,WIE WIRD MIR SO BANG,,2.035751179,0.551754386,0.105263158,-1,0.823529412,0.081081081,-0.0375,-0.05,0,-0.187719298,0.763046215,0.986296225,,,,,,,,,,,,,,
2039,WIE WIRD MIR SO BANG,,1.815904673,0.507894737,0,-1,0.7,0.081081081,-0.0375,-0.075,0,-0.126315789,0.836195138,0.929549506,,,,,,,,,,,,,,
2040,WENN SICH ZWEI HERZEN SCHEIDEN,,0.495103866,0.507291667,0.125,-1,0.1875,0,0,-0.017241379,0,-0.083333333,0.638569838,0.137317074,,,,,,,,,,,,,,
2041,ES SCHEINEN DIE STERNLEIN SO HELL,,0.904757296,0.615151515,0.272727273,-1,0.395833333,0,0,-0.022727273,0,-0.154545455,0.618208006,0.180109896,,,,,,,,,,,,,,
